;matchId;blue_win;blueGold;blueMinionsKilled;blueJungleMinionsKilled;blueAvgLevel;redGold;redMinionsKilled;redJungleMinionsKilled;redAvgLevel;blueChampKills;blueHeraldKills;blueDragonKills;blueTowersDestroyed;redChampKills;redHeraldKills;redDragonKills;redTowersDestroyed
6112;3502868688;0;24357;296;92;8,6;28792;351;104;9,2;8;1;0;2;15;2;0;0
6113;3502882452;1;25895;306;69;9,4;23791;342;95;9;10;0;0;0;6;2;0;1
6114;3502681228;1;24965;331;119;9,6;25634;351;99;9,2;9;2;0;1;6;2;0;0
6115;3502593927;1;27005;355;103;9;26499;333;82;9,2;9;1;0;0;14;2;0;1
6116;3490735230;0;24631;368;88;9,2;23630;349;88;9,4;7;2;0;0;5;1;0;1
6117;3474825962;1;28331;297;64;8,8;25097;327;67;8,8;17;0;0;0;11;0;0;0
6118;3474861109;1;26504;372;92;9;25527;364;88;9,2;8;2;0;0;10;1;0;2
6119;3474737376;1;30608;363;76;9,4;23958;295;76;8,8;21;2;0;0;9;0;0;2
6120;3474743413;0;24690;340;88;8,8;27463;385;92;9,4;7;2;0;0;11;1;0;1
6121;3499436417;1;29847;370;86;9,6;22023;359;81;8,8;14;1;0;0;4;1;0;2
6122;3469412899;1;25667;345;80;9,4;26311;398;108;9,6;11;2;0;0;7;1;0;0
6123;3469368029;0;30142;378;73;9,8;26391;307;88;9;18;2;0;0;12;0;0;1
6124;3460860872;1;30707;317;91;9,4;24632;316;65;8,6;21;1;0;0;11;1;0;2
6125;3460844660;0;24056;333;61;9,2;26418;356;90;9,6;10;0;0;1;10;3;0;0
6126;3507116678;1;28108;352;72;9,6;22819;314;75;8,6;13;2;0;1;4;1;0;2
6127;3507100285;0;23405;332;76;8,6;26815;336;83;9,2;5;2;0;1;12;1;0;1
6128;3507015739;0;26973;371;86;9,2;28813;347;100;9,6;10;0;0;1;14;3;0;1
6129;3507000184;1;30133;360;94;9,6;21992;315;68;8,2;18;3;0;0;4;0;0;3
6130;3499966077;1;27414;347;108;9,6;23576;352;97;9;14;1;0;0;4;2;0;1
6131;3495750102;0;23234;329;81;9;28016;389;95;9,6;7;1;0;1;11;1;0;0
6132;3492305753;0;22830;315;72;8,4;32856;406;110;9,8;7;1;0;2;18;0;0;0
6133;3490856776;1;25352;349;86;9;27632;345;83;9;10;0;0;2;11;2;0;1
6134;3490694756;1;26371;360;79;9,4;26117;336;75;9;12;0;0;1;9;3;0;0
6135;3464900672;1;23861;358;97;9,2;25308;377;72;9,2;5;2;0;0;8;1;0;0
6136;3464818386;0;24525;316;61;8,6;27109;347;85;9,2;9;1;0;1;12;2;0;1
6137;3454034759;0;20161;253;68;8;30753;357;84;9,6;4;1;0;4;15;1;0;0
6138;3503041451;1;26365;366;90;9,4;27855;385;97;9,8;9;1;0;1;11;1;0;1
6139;3470359261;1;32327;335;68;9,8;26542;290;77;9;21;1;0;1;15;2;0;3
6140;3468345398;0;27374;289;82;9,2;29543;323;98;9,4;19;1;0;1;17;2;0;0
6141;3468229533;1;32254;350;68;10;27060;291;67;9,2;23;2;0;0;14;0;0;1
6142;3480812918;1;24942;385;76;9,2;27421;364;89;9,4;6;0;0;1;10;2;0;1
6143;3480682016;1;25258;331;66;8,6;26212;332;91;9;10;2;0;1;13;1;0;1
6144;3450464128;0;25694;398;66;9;25799;410;88;9;7;3;0;0;8;0;0;0
6145;3412776744;0;20930;345;99;9;26360;403;83;9,6;1;0;0;1;7;3;0;0
6146;3412729456;0;26539;350;91;9,6;28466;366;93;9,2;12;1;0;0;14;2;0;0
6147;3511035298;0;26224;319;64;9,2;28046;369;81;9,4;12;1;0;1;14;2;0;1
6148;3509684136;0;23123;320;100;9;27301;361;94;9,2;6;1;0;2;9;2;0;0
6149;3509599059;1;25523;305;86;9,4;26161;350;82;9,6;13;0;0;0;12;3;0;0
6150;3486926751;1;27958;351;71;9,4;28012;339;72;9,4;13;2;0;0;18;1;0;2
6151;3475606753;0;23519;330;100;8,8;26838;372;116;9,4;6;2;0;1;10;1;0;0
6152;3473050074;1;23915;315;76;8,6;25312;353;74;9,2;9;0;0;0;10;1;0;0
6153;3471371764;1;30580;360;96;9,6;28777;349;69;9,2;18;1;0;2;15;1;0;1
6154;3500572498;1;25187;366;85;9,2;21236;306;88;9;9;1;0;0;3;2;0;0
6155;3473476701;0;24091;419;80;9,6;24731;370;101;9,4;5;2;0;0;4;0;0;0
6156;3469345876;1;28385;347;98;9,8;23007;357;72;8,8;17;3;0;0;5;0;0;0
6157;3469370553;1;29300;335;73;9;22964;300;95;8,4;15;2;0;1;4;0;0;3
6158;3469286186;0;29288;360;105;9,8;24853;339;43;9;13;2;0;1;10;1;0;1
6159;3490921518;1;32419;415;90;9,6;22697;361;70;8,4;18;3;0;0;4;0;0;3
6160;3462784419;0;28502;322;96;9,6;27377;318;83;9,2;18;0;0;0;14;1;0;0
6161;3449271770;0;26039;323;88;9;28695;362;88;9,8;11;2;0;2;12;1;0;0
6162;3449228269;1;25300;306;87;9,2;24070;319;80;8,4;10;2;0;0;8;1;0;1
6163;3433316487;1;30531;327;108;9,6;23999;335;80;8,8;18;3;0;0;8;0;0;2
6164;3492324716;1;28447;350;97;9;22745;361;64;8,6;13;2;0;0;5;1;0;1
6165;3479077946;0;26060;308;63;9;29399;373;82;9,4;12;1;0;0;18;1;0;0
6166;3458859564;1;28028;404;71;9,4;24864;305;88;8,8;13;1;0;1;7;2;0;1
6167;3458887477;0;24318;310;69;8,6;27511;341;72;9,4;9;1;0;1;16;2;0;0
6168;3457938562;1;28564;344;76;9,8;29556;338;80;9,8;14;3;0;0;20;0;0;1
6169;3511135968;1;24892;351;106;9,2;25908;370;99;9,6;9;2;0;1;6;1;0;0
6170;3507094467;0;26980;337;88;9;27755;392;83;9;11;1;0;0;12;2;0;0
6171;3482500892;1;31361;360;87;9,4;24478;260;85;8,6;16;3;0;0;12;0;0;3
6172;3482484011;0;27450;367;72;9,2;24332;304;78;8,8;13;1;0;0;10;1;0;1
6173;3467631631;0;27902;368;80;9;27024;319;100;9,4;8;1;0;1;12;2;0;2
6174;3511867415;1;26903;367;93;9,2;27664;369;89;9,4;10;0;0;1;11;3;0;1
6175;3475220083;0;25648;387;62;8,8;27137;379;88;8,8;7;1;0;2;7;1;0;1
6176;3464473369;1;29272;349;88;9,4;23867;340;75;9;15;1;0;0;8;2;0;1
6177;3451331921;0;26007;341;82;9,2;25243;354;76;8,6;10;0;0;1;8;1;0;1
6178;3446233743;0;25077;322;74;9;30699;378;100;9,4;9;1;0;1;19;2;0;0
6179;3441637029;1;32838;415;80;9,4;18573;257;65;7,8;12;3;0;0;2;0;0;9
6180;3481390564;0;21656;273;68;8,4;31321;350;96;9,4;6;0;0;3;16;2;0;0
6181;3481315873;0;27265;340;66;9;28002;339;94;9,4;12;1;0;1;12;1;0;2
6182;3486829047;1;26129;280;56;8,4;27278;295;74;8,6;15;1;0;0;17;2;0;1
6183;3486794912;0;21703;257;67;8,2;27999;355;85;9,4;8;1;0;2;11;1;0;0
6184;3486780638;1;27924;372;93;9,4;23242;355;97;9,2;12;1;0;0;6;1;0;1
6185;3497442323;1;29905;330;82;9,6;30595;332;60;9;20;1;0;2;17;2;0;0
6186;3497399164;0;22687;355;82;8,6;28378;388;91;9,6;5;0;0;2;11;3;0;0
6187;3493064033;1;26366;384;93;9,6;27371;334;69;9,2;10;2;0;2;12;1;0;0
6188;3493003038;1;31485;350;107;9,6;23093;343;86;8,6;15;3;0;0;6;0;0;4
6189;3493010996;0;23965;340;94;9,4;28905;392;99;9,4;7;0;0;2;12;3;0;0
6190;3510901504;0;24649;364;84;9,2;26264;384;84;9,4;9;1;0;0;9;2;0;0
6191;3510837030;0;27199;345;100;9,4;29968;384;89;9,6;10;2;0;1;15;1;0;1
6192;3470615987;1;27427;322;92;9;25148;346;106;9,2;11;3;0;1;6;0;0;1
6193;3470573689;0;27429;332;67;9;29292;324;85;9,2;12;2;0;2;15;1;0;1
6194;3470499283;1;29058;357;103;9,6;24561;346;71;8,8;13;1;0;0;8;2;0;2
6195;3469433339;1;31766;386;106;9,6;24373;284;92;9;16;2;0;0;10;1;0;3
6196;3502452602;1;31134;319;93;9,2;23169;268;64;8,6;19;2;0;0;9;1;0;3
6197;3502405563;0;26759;354;78;9,2;26518;382;94;9,4;11;3;0;1;9;0;0;0
6198;3502367767;0;25574;247;78;8,8;26845;321;68;9;10;1;0;0;15;1;0;2
6199;3502345760;1;33840;353;74;9,4;24612;290;62;8,6;23;2;0;0;14;1;0;3
6200;3502311195;1;25703;350;83;9,4;23735;336;94;9,2;11;2;0;1;3;1;0;0
6201;3496919952;1;28939;334;104;9,8;24013;347;76;8,8;13;3;0;0;7;0;0;1
6202;3466597024;1;26888;349;91;9,6;25544;331;67;9;12;1;0;1;10;0;0;0
6203;3431183640;0;27512;361;47;9,2;27623;318;77;9;12;3;0;1;12;0;0;2
6204;3431116442;0;22671;371;60;9;30301;406;116;9,8;5;0;0;2;13;3;0;0
6205;3429811585;0;25111;316;84;9,2;27134;343;80;9,2;9;0;0;1;12;3;0;0
6206;3501467639;1;28682;364;97;9,2;23899;329;80;9,4;12;3;0;0;9;0;0;1
6207;3496695738;0;24256;381;74;9,4;27838;359;91;9,4;7;1;0;1;11;2;0;1
6208;3496644276;0;23100;330;95;8,8;27500;358;99;9,8;6;1;0;1;13;1;0;0
6209;3492901214;1;30182;369;81;9,4;23523;290;86;8,8;18;1;0;0;10;1;0;1
6210;3507276906;0;28330;381;92;9,4;23287;336;116;9;13;1;0;0;5;1;0;1
6211;3507229862;0;25023;337;87;9;28990;339;91;9;9;0;0;2;16;3;0;0
6212;3472582762;1;29010;373;96;9,6;26195;364;91;9,2;15;2;0;1;9;0;0;1
6213;3437336946;0;23228;327;79;9;24417;322;88;9,4;7;2;0;0;8;1;0;0
6214;3437239601;0;27999;324;92;9,6;23854;335;70;8,6;13;2;0;0;8;1;0;2
6215;3434766123;1;26845;307;87;9,2;28375;392;112;9,4;11;1;0;2;9;2;0;1
6216;3504087500;1;30393;405;112;9,6;23231;333;88;9;13;1;0;0;8;1;0;1
6217;3495491848;0;23228;330;68;9,2;26657;342;100;9,2;7;1;0;2;9;1;0;0
6218;3466320940;1;25928;302;75;8,8;27140;357;116;9,2;11;1;0;1;8;2;0;1
6219;3464242653;0;28838;330;62;9;27750;315;66;8,8;17;2;0;0;17;1;0;1
6220;3511347300;0;25450;357;64;9;29498;363;84;9,4;11;1;0;2;12;1;0;0
6221;3508369302;1;24346;297;86;9,2;28599;324;71;9;10;2;0;1;15;1;0;0
6222;3492299936;0;26385;318;94;9,2;25710;345;89;9,4;7;2;0;0;10;1;0;2
6223;3492273615;1;29141;322;57;9,2;27239;333;85;9,2;16;1;0;0;15;2;0;1
6224;3492280213;0;20176;276;79;8;32206;405;106;9,8;3;0;0;2;18;2;0;0
6225;3492192403;0;23947;328;80;9;25513;326;84;9,4;6;0;0;0;10;1;0;0
6226;3490524325;1;31128;329;128;10,2;22162;295;66;9;18;1;0;0;6;1;0;2
6227;3496292828;1;25126;372;78;9,2;24363;371;86;9;6;3;0;0;6;0;0;1
6228;3467430702;0;25703;299;71;9,2;29080;335;112;9,8;13;0;0;1;16;3;0;0
6229;3433034515;0;27850;293;85;9,2;31477;308;67;9,6;13;1;0;2;22;1;0;1
6230;3433032434;1;25531;320;73;9,2;27584;400;88;9,4;9;1;0;2;9;2;0;1
6231;3433030859;1;29117;340;80;9,8;22028;341;40;8,2;16;2;0;0;6;0;0;1
6232;3480717612;1;27793;302;110;9,4;27364;370;83;9,4;15;2;0;1;8;0;0;0
6233;3448977211;0;28697;371;66;9,4;23398;297;76;8,6;15;1;0;1;7;2;0;1
6234;3411909903;0;23012;345;80;9,2;31059;382;105;10;6;0;0;2;16;3;0;0
6235;3380071218;0;28547;353;95;9,2;26118;326;93;9,4;14;2;0;0;12;1;0;2
6236;3511968703;1;26692;307;63;9;28507;272;92;8,6;14;1;0;1;15;2;0;1
6237;3511957652;1;31090;379;68;9,6;22313;306;80;8,2;17;1;0;0;7;1;0;3
6238;3511916749;1;27577;303;76;9;24822;295;86;9,2;14;2;0;0;12;1;0;1
6239;3504776598;1;29183;337;80;9,6;24481;355;72;8,8;16;1;0;0;10;1;0;1
6240;3479535853;0;21294;283;56;8,2;31177;392;99;9,6;4;0;0;4;12;3;0;0
6241;3459883588;1;30410;368;80;9,8;23549;325;96;9;17;3;0;0;8;0;0;1
6242;3422828527;1;26978;359;82;9,2;23653;352;87;9;11;2;0;0;9;1;0;1
6243;3379922121;0;21322;391;83;9;25029;367;91;9,2;1;1;0;1;5;1;0;0
6244;3511085636;1;27877;369;83;9,2;26121;371;71;9,2;13;1;0;1;10;0;0;0
6245;3511092243;1;31689;345;119;10;24316;307;67;8,8;17;2;0;0;12;0;0;2
6246;3511034700;0;26570;337;102;9,6;26873;342;90;9;11;0;0;0;13;3;0;0
6247;3508981445;0;26644;313;78;9,2;27231;316;82;9,2;12;1;0;1;14;2;0;1
6248;3495742181;0;24226;301;83;9,2;33762;408;110;10,2;9;2;0;2;20;1;0;0
6249;3484897501;1;30728;322;80;9,6;31063;346;76;9,4;21;1;0;2;15;2;0;1
6250;3484306869;0;24897;358;76;9;25993;375;88;9,4;7;1;0;0;10;1;0;0
6251;3505262978;1;23151;330;72;8,8;23121;358;60;9;6;3;0;0;7;0;0;0
6252;3505217936;1;23966;329;92;9,4;25410;385;64;9,2;7;2;0;0;9;1;0;0
6253;3508960573;1;25332;371;108;9;22974;339;84;9;8;3;0;0;6;0;0;0
6254;3479558714;0;22437;289;72;8,4;33702;364;112;10;6;0;0;4;19;3;0;0
6255;3509036019;0;23449;346;112;9;27817;356;100;9,6;2;0;0;1;12;3;0;1
6256;3508999443;0;25418;322;94;8,4;25482;318;80;9,2;9;1;0;1;6;2;0;1
6257;3509013619;0;26397;318;76;9,2;27039;376;95;9,2;12;0;0;0;9;2;0;1
6258;3504028873;1;28162;351;80;9,2;22028;321;71;8,8;13;2;0;0;6;1;0;3
6259;3474693115;1;27270;387;73;9,4;20748;313;89;8,2;9;3;0;0;2;0;0;3
6260;3472527401;0;30570;377;104;9,4;26370;327;64;9;13;3;0;1;11;0;0;4
6261;3472515009;0;25066;274;95;9;35062;365;102;10;10;1;0;3;24;2;0;0
6262;3509584595;1;33142;335;79;9,8;22687;318;105;8,8;22;1;0;1;3;0;0;5
6263;3454444177;0;26019;392;66;9,2;30053;355;107;9,4;11;0;0;2;15;3;0;1
6264;3453631524;0;28772;353;93;9,4;26902;310;85;9,4;15;1;0;2;8;2;0;1
6265;3451563071;0;25108;363;75;9;26670;356;83;9,2;7;0;0;1;11;3;0;1
6266;3489929480;1;24816;337;85;9,2;30125;352;97;9,4;9;3;0;1;15;0;0;0
6267;3489934147;1;30842;403;84;9,4;24081;324;100;9,2;17;1;0;0;8;1;0;3
6268;3489878235;0;27077;333;73;9;26898;366;68;9,2;16;1;0;1;11;2;0;0
6269;3489862804;1;29254;315;75;8,8;27758;328;85;9,2;15;1;0;0;16;1;0;2
6270;3489787767;0;28392;364;78;9,4;24525;316;77;9,2;14;1;0;0;10;2;0;1
6271;3499986976;0;27743;312;77;9,2;29545;340;76;9,4;17;1;0;1;20;1;0;0
6272;3467648471;0;28044;357;106;9,6;26482;342;72;9;14;1;0;0;14;2;0;0
6273;3440998579;0;22655;364;87;9;30582;379;81;9,6;3;1;0;2;16;2;0;0
6274;3441045628;0;27027;299;60;8,8;28698;331;80;9,4;17;0;0;0;19;3;0;0
6275;3441044352;0;22049;247;73;8,2;35417;414;94;10;8;1;0;5;22;1;0;0
6276;3481522222;1;24258;390;79;9,2;23163;380;80;9;6;1;0;1;4;1;0;0
6277;3480615226;0;26642;356;97;9,4;24044;319;74;9,2;9;1;0;0;9;1;0;1
6278;3480620673;1;31378;321;98;9,4;25984;302;67;9;20;3;0;0;12;0;0;2
6279;3480576971;0;23910;341;65;9;30316;343;89;9,4;7;0;0;2;16;2;0;0
6280;3510948306;0;24189;327;78;8,8;28280;339;88;9,8;6;0;0;2;16;2;0;0
6281;3505400534;0;24226;358;81;9,2;27445;379;60;9,6;7;1;0;1;13;2;0;0
6282;3500379787;1;26808;361;104;9,2;25992;331;80;9,2;10;2;0;0;12;1;0;1
6283;3498975201;0;23945;336;83;8,8;24908;331;85;9,2;8;2;0;0;9;0;0;0
6284;3508591770;1;26969;372;85;9,6;25130;356;92;9,2;10;0;0;0;9;3;0;1
6285;3500224995;1;28907;404;96;10,2;23311;298;56;8,8;15;1;0;1;6;2;0;2
6286;3500168584;0;23753;391;84;9,6;24068;390;101;10;4;2;0;0;5;1;0;0
6287;3500150325;1;25915;327;74;9;27540;303;100;9,4;13;1;0;1;15;3;0;0
6288;3500081156;1;29453;398;71;9,8;28507;310;111;9,4;14;0;0;1;15;3;0;1
6289;3507824609;1;28085;354;92;9,2;23115;317;96;8,8;12;1;0;0;7;2;0;1
6290;3507003958;1;26392;368;67;9,4;26738;332;96;9,4;10;0;0;1;11;3;0;1
6291;3511789522;1;26121;405;98;9,4;23273;374;84;8,8;7;1;0;0;5;1;0;1
6292;3511815669;0;23760;348;90;8,6;30110;357;87;9,6;5;1;0;1;17;2;0;0
6293;3501382748;1;29407;385;63;9,4;22550;307;85;8,6;14;1;0;0;5;0;0;2
6294;3499676061;1;35585;400;103;10,2;21836;282;64;8,4;27;1;0;0;9;1;0;4
6295;3499491727;0;26377;286;100;8,8;24410;312;88;8,8;11;2;0;0;8;1;0;1
6296;3510490397;1;27718;321;82;9,2;23121;348;73;8,8;13;3;0;0;4;0;0;2
6297;3510383535;1;25787;336;75;9,4;24412;334;93;9;12;1;0;0;6;2;0;1
6298;3510358654;0;21713;316;66;8,6;30658;407;114;10,2;5;0;0;3;15;3;0;0
6299;3510313343;0;26821;333;103;9,4;27328;349;88;9,6;11;1;0;0;13;1;0;1
6300;3509719483;1;32484;356;86;9,4;20132;249;62;8,2;18;3;0;0;5;0;0;4
6301;3500358675;1;28132;310;59;9,2;26335;298;100;9;14;1;0;0;14;2;0;2
6302;3500373558;0;25053;349;72;8,8;29522;352;98;9,4;11;1;0;2;15;2;0;0
6303;3499521538;1;26359;363;100;9,2;28702;369;80;9,6;9;1;0;2;11;2;0;1
6304;3499444487;0;27324;342;88;9,2;28119;344;91;9,4;12;3;0;1;13;0;0;1
6305;3498805495;1;29624;334;72;9,4;26550;297;72;9;16;3;0;1;11;0;0;2
6306;3493231337;1;28761;364;86;9,4;21748;345;79;8,8;11;2;0;0;4;1;0;2
6307;3493167074;0;23450;340;65;8,4;24679;359;80;9,4;5;2;0;0;8;0;0;1
6308;3490914585;1;24948;342;83;9,4;28089;382;88;9,6;10;2;0;1;11;1;0;0
6309;3490940021;1;25084;326;93;9,2;25552;321;52;8,8;10;1;0;0;12;0;0;0
6310;3474741056;0;26520;328;96;9,2;27489;388;99;9,6;11;3;0;2;7;0;0;3
6311;3509947539;0;22534;327;62;8,6;28948;384;79;9,2;6;0;0;3;12;3;0;0
6312;3506412514;0;26953;321;84;9;25367;311;67;8,6;13;3;0;0;12;0;0;1
6313;3504834037;1;25881;325;84;9,4;29014;355;88;9,2;10;1;0;1;16;2;0;1
6314;3504795242;0;29450;346;93;9,4;27172;282;62;8,8;17;1;0;1;17;1;0;2
6315;3507510860;1;24921;276;92;9;25501;286;66;8,4;11;2;0;1;10;0;0;0
6316;3507363872;1;25930;342;90;9,4;29187;325;88;9,4;12;0;0;1;17;3;0;0
6317;3504282823;0;18597;210;47;7;34336;391;80;10;2;0;0;7;22;2;0;0
6318;3504159901;0;24827;348;69;8,4;26480;313;83;9,2;5;2;0;1;12;1;0;1
6319;3499481330;0;24016;306;65;8,6;28136;366;72;9,4;10;0;0;1;14;1;0;0
6320;3499249590;1;31444;342;97;9,8;23219;328;71;8,8;20;3;0;0;8;0;0;2
6321;3499233895;1;23814;365;93;9;25957;355;100;9,8;5;0;0;2;8;3;0;1
6322;3499173002;0;26519;364;76;9,4;25923;363;92;9,2;10;1;0;0;10;2;0;2
6323;3506462849;0;24121;322;51;8,4;28681;360;103;8,8;10;2;0;2;11;1;0;0
6324;3477510844;1;25852;300;91;8,8;29411;299;90;9,2;9;1;0;1;15;2;0;0
6325;3477447226;1;25867;309;94;9;25226;294;77;8,8;12;3;0;1;10;0;0;0
6326;3454021657;1;25664;325;70;9,2;28070;362;93;9,2;11;1;0;1;12;2;0;0
6327;3453987568;0;23455;313;69;8,6;31076;344;70;9,6;9;0;0;3;20;3;0;0
6328;3504035419;1;25173;371;105;9,6;26305;424;91;9,4;8;1;0;0;8;1;0;0
6329;3503938512;1;24932;332;92;9,2;29385;364;112;9,6;9;1;0;3;11;2;0;0
6330;3503975589;0;21827;304;67;8,6;30574;334;95;9,8;5;1;0;2;16;2;0;0
6331;3503960510;1;22872;355;89;9;24974;401;92;9;4;0;0;1;4;3;0;0
6332;3503906923;1;26834;343;72;9,2;24915;246;111;9,4;9;0;0;1;9;3;0;2
6333;3509794407;1;28638;349;71;9;25068;270;71;9;14;2;0;0;13;1;0;2
6334;3509641482;1;32266;347;82;10;26225;371;68;9,2;21;1;0;0;10;1;0;2
6335;3483755755;1;28473;311;62;8,8;30425;302;86;9,2;15;2;0;1;20;1;0;1
6336;3483741031;1;29006;368;100;9;25330;333;83;8,8;11;1;0;0;11;2;0;2
6337;3483668180;0;25476;331;55;8,8;25871;375;90;9,4;11;1;0;0;10;2;0;0
6338;3483673612;0;24854;337;72;8,8;25973;328;87;9;10;1;0;0;13;2;0;1
6339;3495234094;1;28422;386;84;9,6;24268;340;96;9,2;13;2;0;0;7;1;0;1
6340;3494106133;0;30183;342;78;9,6;24719;317;86;9;17;1;0;0;12;1;0;2
6341;3492643543;1;25717;332;92;9;26563;355;73;9,2;11;0;0;0;12;2;0;0
6342;3490888079;1;29724;394;85;9,8;23187;374;86;9;15;2;0;0;4;1;0;1
6343;3497074572;0;27139;328;86;9,2;27714;359;88;9;11;0;0;1;12;3;0;1
6344;3497045243;1;26967;338;92;9,2;28544;335;65;9,4;9;1;0;0;19;2;0;1
6345;3496972055;0;23361;316;66;8,6;27444;362;80;9,4;9;0;0;2;12;3;0;0
6346;3496365081;0;21987;314;79;8,4;29938;348;103;9,6;6;1;0;2;15;2;0;0
6347;3496382034;1;27660;385;94;9,8;24268;375;87;9;13;2;0;1;3;1;0;1
6348;3510093269;0;26987;375;93;9,6;23229;343;85;9,4;9;0;0;0;6;2;0;1
6349;3509664717;0;23681;363;70;9,2;26226;377;97;9,6;8;1;0;1;8;2;0;0
6350;3509651686;1;35143;312;90;9,4;24496;274;69;8,8;24;3;0;0;11;0;0;4
6351;3511909360;1;32054;326;88;10;26015;298;92;9;25;1;0;0;13;2;0;0
6352;3507263469;1;32600;338;71;9,4;21575;268;72;7,8;22;2;0;0;6;1;0;4
6353;3507156415;1;26559;342;79;9,6;25849;316;72;9,6;13;3;0;0;13;0;0;1
6354;3507139673;1;24631;332;67;8,8;26509;346;86;9,6;10;1;0;0;13;1;0;0
6355;3506371162;0;24050;305;49;8,4;33375;374;77;10,2;10;1;0;2;25;1;0;0
6356;3511388395;1;26792;347;80;9,4;25233;295;82;8,6;11;2;0;1;9;1;0;1
6357;3510346737;1;29196;356;86;9,6;25111;306;62;8,8;16;2;0;0;11;1;0;1
6358;3492141528;0;27701;370;95;9,6;22068;289;88;8,6;13;3;0;0;6;0;0;1
6359;3484413281;1;28231;297;64;8,8;25400;291;59;8,6;19;3;0;0;11;0;0;1
6360;3460657049;1;25426;343;77;9;20963;307;56;8,4;11;2;0;0;5;1;0;0
6361;3459208132;0;25550;353;72;9;24998;375;80;9;11;3;0;0;9;0;0;1
6362;3458270249;1;26593;321;72;9,2;26892;354;98;9,4;11;0;0;0;14;3;0;1
6363;3508930411;1;26562;347;101;9,2;26282;360;95;9,4;11;2;0;1;10;1;0;0
6364;3505201176;0;22344;382;68;8,8;24899;357;99;9,4;2;1;0;1;6;1;0;0
6365;3505120593;1;28079;333;99;9,4;26096;299;100;9,2;14;2;0;0;11;1;0;1
6366;3511235403;1;29403;359;123;9,6;22314;277;60;8,6;15;2;0;0;9;0;0;1
6367;3510155012;1;29190;291;92;9,4;27180;271;80;8,8;16;1;0;2;14;2;0;1
6368;3509181044;0;26139;334;76;9,2;26248;365;113;9,6;9;2;0;1;8;1;0;1
6369;3509103905;0;22841;365;85;9;25939;363;88;9,8;4;1;0;0;11;2;0;0
6370;3508585677;0;24681;321;72;9;25436;360;87;9;9;2;0;0;9;1;0;1
6371;3511769013;0;25139;345;99;9;29015;357;82;9,6;8;1;0;2;12;1;0;0
6372;3510293248;1;31364;333;76;9,4;24499;283;78;8,6;21;2;0;0;11;1;0;2
6373;3505405910;0;24190;359;83;9,4;26324;399;92;9,4;8;0;0;1;5;2;0;0
6374;3505379441;0;24188;394;98;9,2;25882;392;90;9,4;6;0;0;1;5;3;0;0
6375;3505384182;1;28011;367;103;9,8;25052;357;81;9,8;11;2;0;0;9;1;0;1
6376;3505268732;1;29269;367;54;9,4;26135;309;92;9,2;15;2;0;0;12;1;0;2
6377;3505289746;0;26495;339;86;9,2;26037;342;85;9,2;11;2;0;0;12;1;0;1
6378;3506981986;0;21991;327;74;9,2;27621;381;93;9,6;5;0;0;1;14;2;0;0
6379;3506146104;1;29780;316;104;9,6;31564;332;76;9,4;20;1;0;1;22;1;0;0
6380;3505256878;0;30068;393;91;9;28075;371;102;9,8;11;1;0;2;10;2;0;1
6381;3504207261;0;24503;327;77;9;30145;403;84;9,6;9;0;0;3;11;3;0;0
6382;3504200791;0;25519;352;85;9;28440;309;64;8,8;9;0;0;2;13;2;0;1
6383;3492539178;1;28125;336;84;9;24429;393;82;9;10;3;0;1;4;0;0;2
6384;3452090785;1;27152;290;62;8,8;27860;324;84;8,8;14;2;0;1;19;1;0;0
6385;3452012780;0;26515;348;65;9;29118;329;107;9,4;9;1;0;2;13;1;0;1
6386;3451967160;1;30256;394;77;9,6;23180;363;110;9,2;15;2;0;0;3;1;0;3
6387;3509036820;0;26095;362;88;9,2;26008;373;84;9,4;10;1;0;0;9;1;0;1
6388;3508966751;0;27890;335;69;9,4;25063;323;104;9;14;1;0;0;10;0;0;1
6389;3508961537;0;22091;278;50;8;32076;352;111;9,8;8;1;0;4;15;2;0;0
6390;3471889071;1;28797;299;93;9,2;23565;318;60;8,6;18;2;0;0;8;0;0;2
6391;3471903883;1;30781;299;53;9;25410;311;49;8,4;25;3;0;0;10;0;0;2
6392;3468593901;0;23441;293;100;8,2;32301;351;86;9,2;7;0;0;6;18;3;0;0
6393;3466705068;0;24129;333;65;9;31303;391;91;9,4;8;2;0;3;17;1;0;0
6394;3502259441;1;33148;371;117;9,8;24455;300;69;9;17;1;0;1;7;2;0;4
6395;3501752133;0;28038;323;107;9;22680;348;87;8,8;12;2;0;0;4;1;0;3
6396;3501714859;1;28714;381;85;9,6;24614;339;88;9;15;1;0;0;8;2;0;0
6397;3501617071;1;30030;366;68;9,6;29002;345;76;9,4;18;2;0;1;14;1;0;1
6398;3501579625;1;28066;367;89;9,6;28903;374;98;9,4;14;1;0;1;12;1;0;1
6399;3509701027;1;30548;300;89;9,4;26435;314;80;8,8;21;1;0;0;14;2;0;0
6400;3508581956;0;22804;303;63;8,4;33494;317;92;9,4;5;0;0;6;20;3;0;1
6401;3508408035;1;30298;370;108;10,2;24937;297;72;8,6;18;2;0;1;6;1;0;1
6402;3464712905;1;27211;286;116;9,4;27565;332;85;9,4;10;1;0;0;14;2;0;1
6403;3427775203;1;29753;378;104;9,2;23040;258;68;8,6;11;1;0;1;7;1;0;2
6404;3425922418;0;26790;339;80;9,4;26280;330;87;9,4;10;1;0;0;14;2;0;1
